benchmark,dataset,instance_id,seed,agent,arm,run,verdict,cost_usd,num_turns,tool_calls,llm_calls,wall_secs,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,first_call_input_tokens,first_call_cache_read,cost_usd_adjusted,cache_floor_moved_tokens,agent_surface,agent_version,result_path
swebench,swebench-datasci-mini,matplotlib__matplotlib-22767,2,codex,baseline,1,FAIL,0.18472,1,10,9,36,134060,117760,1478,163,9850,9216,0.18472,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-22767_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-22767,2,codex,bash_only,1,FAIL,0.502899,1,14,13,80,385017,332288,2437,396,9894,9216,0.502899,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-22767_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-22767,2,codex,onlycode,1,FAIL,0.275572,1,10,12,51,144308,111104,1800,131,10806,0,0.23179599999999997,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-22767_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23088,2,codex,baseline,1,FAIL,0.951114,1,41,30,180,913458,846848,6488,1878,10323,0,0.9096420000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-23088_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23088,2,codex,bash_only,1,FAIL,0.647112,1,30,18,252,401772,341504,5834,1871,10367,0,0.6056400000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-23088_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23088,2,codex,onlycode,1,FAIL,0.443367,1,14,16,100,270675,231424,4380,1610,11279,0,0.39959100000000003,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-23088_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,2,codex,baseline,1,FAIL,0.415358,1,21,13,80,326386,293376,3454,1163,10604,9216,0.415358,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-23476_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,2,codex,bash_only,1,FAIL,0.608347,1,27,15,104,354089,287744,4425,1691,10648,0,0.566875,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-23476_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,2,codex,onlycode,1,FAIL,0.619488,1,23,25,116,617286,577536,4399,952,11560,0,0.575712,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-23476_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,2,codex,baseline,1,PASS,0.809745,1,36,26,127,602619,524800,5275,822,10027,0,0.7682730000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-24177_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,2,codex,bash_only,1,FAIL,0.926928,1,23,24,140,664782,567296,5195,1384,10071,9216,0.926928,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-24177_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,2,codex,onlycode,1,FAIL,0.446661,1,15,17,106,372831,346112,4667,1174,10983,9728,0.446661,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-24177_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,2,codex,baseline,1,PASS,0.809016,1,20,15,79,518496,417792,3220,748,10046,9216,0.809016,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-24637_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,2,codex,bash_only,1,PASS,0.498464,1,26,17,92,312436,260608,3634,724,10090,0,0.456992,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-24637_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,2,codex,onlycode,1,PASS,0.339771,1,8,10,62,148269,105472,2435,424,11002,0,0.295995,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-24637_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,2,codex,baseline,1,PASS,0.860155,1,33,26,132,638429,552960,5211,1103,9844,0,0.818683,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25126_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,2,codex,bash_only,1,PASS,0.723407,1,35,24,144,761047,722944,5714,1469,9888,9216,0.723407,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25126_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,2,codex,onlycode,1,PASS,0.55603,1,19,21,115,486212,448000,4699,863,10800,0,0.512254,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25126_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,2,codex,baseline,1,PASS,0.700966,1,23,20,123,446012,371712,4787,1789,10029,0,0.659494,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25442_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,2,codex,bash_only,1,PASS,0.727893,1,30,28,171,686865,646656,6784,2935,10073,9216,0.727893,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25442_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,2,codex,onlycode,1,PASS,0.521458,1,14,16,115,293180,242176,4845,1175,10985,0,0.477682,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25442_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,2,codex,baseline,1,FAIL,0.730836,1,31,22,142,549876,486912,5752,2183,13655,0,0.6893640000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25772_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,2,codex,bash_only,1,FAIL,0.654394,1,19,16,133,391592,327168,5623,2049,13699,0,0.6129220000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25772_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,2,codex,onlycode,1,FAIL,0.638136,1,19,21,155,575892,543232,6774,2416,14611,9728,0.638136,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-25772_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,2,codex,baseline,1,FAIL,0.992209,1,25,20,129,644525,531968,5448,1789,9689,0,0.950737,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-26160_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,2,codex,bash_only,1,FAIL,0.587846,1,11,12,93,435070,379392,3992,1013,9733,0,0.546374,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-26160_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,2,codex,onlycode,1,FAIL,0.451994,1,16,18,126,316534,286208,5242,951,10645,0,0.408218,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/matplotlib__matplotlib-26160_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,2,codex,baseline,1,PASS,0.631197,1,24,22,108,428247,359424,3579,424,9608,0,0.589725,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2389_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,2,codex,bash_only,1,PASS,0.435209,1,17,13,84,232933,183808,3256,481,9652,0,0.393737,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2389_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,2,codex,onlycode,1,PASS,0.331922,1,16,18,87,291310,269824,2986,447,10562,9728,0.331922,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2389_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,2,codex,baseline,1,FAIL,0.391629,1,20,15,106,277695,252928,4711,1556,9780,9216,0.391629,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2813_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,2,codex,bash_only,1,FAIL,0.502996,1,17,18,100,361610,317952,4191,1646,9824,9216,0.502996,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2813_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,2,codex,onlycode,1,FAIL,0.727736,1,23,25,137,649228,596992,5602,1614,10734,0,0.68396,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2813_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,2,codex,baseline,1,PASS,0.396525,1,17,14,71,281637,243200,2758,549,9958,0,0.355053,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2946_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,2,codex,bash_only,1,PASS,0.471402,1,22,18,115,405162,377344,4788,1644,10002,9216,0.471402,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2946_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,2,codex,onlycode,1,PASS,0.514528,1,18,20,126,466040,436736,4988,1144,10912,9728,0.514528,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-2946_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,2,codex,baseline,1,PASS,0.979183,1,30,20,118,701903,595456,4974,1220,9784,0,0.9377110000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-3069_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,2,codex,bash_only,1,PASS,1.194289,1,36,26,168,1023395,915968,6639,1504,9828,9216,1.194289,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-3069_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,2,codex,onlycode,1,FAIL,0.885698,1,27,29,169,772348,708096,7013,1824,10738,0,0.841922,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-3069_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,2,codex,baseline,1,FAIL,0.764078,1,30,22,91,496918,406016,3552,425,10777,0,0.7226060000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-3202_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,2,codex,bash_only,1,FAIL,0.893924,1,38,27,177,792898,729088,7011,1169,10821,9216,0.893924,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-3202_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,2,codex,onlycode,1,FAIL,0.745701,1,34,31,128,750723,699392,4645,847,11277,0,0.7019249999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/mwaskom__seaborn-3202_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-2905,2,codex,baseline,1,FAIL,1.219657,1,56,44,251,1301705,1245184,10482,4044,10172,9216,1.219657,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-2905_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-2905,2,codex,bash_only,1,FAIL,0.496241,1,32,17,138,375769,348672,6214,1998,10216,9216,0.496241,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-2905_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-2905,2,codex,onlycode,1,FAIL,0.726459,1,23,25,175,603105,549888,6181,1914,11128,9728,0.726459,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-2905_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-3520,2,codex,baseline,1,FAIL,1.748115,1,52,49,281,2013855,1927680,11780,4263,10141,0,1.7066430000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-3520_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-3520,2,codex,bash_only,1,FAIL,1.885754,1,43,43,323,2256856,2180608,13807,4546,10185,9216,1.885754,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-3520_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-3520,2,codex,onlycode,1,FAIL,1.337888,1,35,37,283,1249378,1174016,12469,3848,11097,0,1.294112,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-3520_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,2,codex,baseline,1,PASS,0.230968,1,16,12,68,161564,144896,2506,530,10236,9216,0.230968,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4075_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,2,codex,bash_only,1,PASS,0.368839,1,20,14,113,267125,245248,4561,1365,10280,9216,0.368839,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4075_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4075,2,codex,onlycode,1,PASS,0.366074,1,12,14,82,260278,229888,3306,662,11192,0,0.32229800000000003,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4075_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,2,codex,baseline,1,PASS,0.44106,1,16,13,54,278502,225280,2077,147,10384,0,0.399588,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4629_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,2,codex,bash_only,1,PASS,0.286988,1,12,9,54,161356,129536,2104,416,10428,0,0.245516,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4629_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4629,2,codex,onlycode,1,PASS,0.160062,1,7,9,44,116832,105984,1761,202,11340,9728,0.160062,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4629_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,2,codex,baseline,1,FAIL,0.487999,1,25,15,123,385157,350208,4605,1465,10173,9216,0.487999,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4911_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,2,codex,bash_only,1,FAIL,1.092554,1,34,26,220,1080406,1018368,9106,3268,10217,0,1.051082,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4911_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-4911,2,codex,onlycode,1,FAIL,0.875829,1,24,26,188,666807,595968,7455,2989,11129,0,0.8320529999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-4911_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,2,codex,baseline,1,FAIL,0.873948,1,35,22,198,772716,726016,9248,2084,9819,9216,0.873948,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-5455_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,2,codex,bash_only,1,FAIL,0.948952,1,37,21,244,684020,625664,11478,3433,9863,0,0.9074800000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-5455_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-5455,2,codex,onlycode,1,FAIL,1.414672,1,30,33,261,1190924,1078784,10486,2440,10775,0,1.370896,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-5455_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,2,codex,baseline,1,FAIL,0.591001,1,23,23,148,407429,358912,5632,1696,10073,0,0.549529,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-6601_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,2,codex,bash_only,1,PASS,0.412697,1,14,13,91,176545,131584,4070,1392,10117,9216,0.412697,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-6601_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-6601,2,codex,onlycode,1,PASS,0.241388,1,12,14,68,203572,190976,2764,397,11029,9728,0.241388,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-6601_onlycode_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,2,codex,baseline,1,FAIL,0.324539,1,22,17,77,273421,252928,3187,622,9674,9216,0.324539,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-7003_baseline_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,2,codex,bash_only,1,FAIL,0.417267,1,18,12,90,276135,241664,4136,1377,9718,0,0.375795,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-7003_bash_only_run1.jsonl
swebench,swebench-datasci-mini,pydata__xarray-7003,2,codex,onlycode,1,FAIL,0.293987,1,9,11,52,143035,108544,2242,495,10630,0,0.250211,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/pydata__xarray-7003_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,2,codex,baseline,1,FAIL,0.31191,1,18,13,84,189018,166400,3854,1319,9573,0,0.270438,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-10427_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,2,codex,bash_only,1,FAIL,0.223852,1,13,9,63,106910,88064,2853,1085,9617,0,0.18238,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-10427_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10427,2,codex,onlycode,1,FAIL,0.26037,1,8,10,54,121974,92160,2174,593,10526,0,0.21659399999999998,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-10427_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,2,codex,baseline,1,PASS,0.798415,1,20,22,183,679211,629760,7876,1762,10113,0,0.756943,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-10803_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,2,codex,bash_only,1,PASS,0.939299,1,28,19,174,820771,757248,8102,2530,9704,0,0.897827,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-10803_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-10803,2,codex,onlycode,1,PASS,1.067951,1,36,38,231,951235,881152,9232,1795,10613,9728,1.067951,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-10803_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,2,codex,baseline,1,FAIL,0.582336,1,21,16,165,280872,228352,6852,2943,9838,0,0.540864,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-11206_baseline_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,2,codex,bash_only,1,FAIL,0.45093,1,11,13,137,219030,181760,5790,2353,10291,0,0.409458,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-11206_bash_only_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11206,2,codex,onlycode,1,FAIL,0.449194,1,10,12,153,228452,196608,6389,3460,10791,0,0.405418,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-11206_onlycode_run1.jsonl
swebench,swebench-datasci-mini,scikit-learn__scikit-learn-11596,2,codex,baseline,1,FAIL,0.808744,1,28,19,161,488726,411648,7251,3210,9583,0,0.7672720000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_2_codex_v2/scikit-learn__scikit-learn-11596_baseline_run1.jsonl
